brand,model,display,colors,os,cpu,sensors,speaker,jack,gps,weight,mem,ram,camera,battery,price,vol,size,ppi,release
alcatel,Idol 2 S,LCD,Slate| Chocolate| White,Android,Quad-core 1.2 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,126,8,1,8,2150,280,71.4,5,294,2014
alcatel,Idol 2,LCD,Slate| Chocolate| White| Hot pink,Android,Quad-core 1.3 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,128,8,1,8,2000,200,69.5,5,220,2014
alcatel,Idol 2 Mini S,LCD,Slate| Chocolate| White| Hot pink| Cloudy,Android,Quad-core 1.2 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,116,4,1,8,2000,200,69.9,4.5,245,2014
alcatel,Idol 2 Mini,LCD,Cloudy| White| Hot Pink| Slate,Android,Quad-core 1.2 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,110,4,1,8,1700,160,64.7,4.5,245,2014
alcatel,Pop Fit,TFT,Red| Hot Pink| Slate| Fresh Turquoise| Flash Yellow,Android,Dual-core 1.0 GHz,Accelerometer| proximity (4002X),Yes,Yes,Yes,78,4,0.512,2,1000,90,65.4,2.8,143,NA
alcatel,Idol X+,LCD,Black| White,Android,Octa-core 2.0 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,125,16,2,13.1,2500,290,76.6,5,441,2014
alcatel,Pop C9,LCD,Bluish Black| Cherry Red| Full White| Hot Pink| Fresh Turquoise,Android,Quad-core 1.3 GHz,Accelerometer| proximity,Yes,Yes,Yes,189,4,1,8,2500,140,111.2,5.5,200,2014
alcatel,POP 7,TFT,White,Android,Dual-core 1.3 GHz Cortex-A7,NA,Yes,Yes,Yes,285,4,1,2,3240,160,193.1,7,170,2014
alcatel,Fierce,TFT,Slate| Silver,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,130,4,1,5,1800,110,78.6,4.5,245,2013
alcatel,Evolve,TFT,Black,Android,1.0 GHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,136.5,4,0.512,5,1400,70,91.8,4,233,2013
alcatel,Pop C7,TFT,Black,Android,Quad-core 1.3 GHz,Accelerometer| proximity| compass (7041X| 7041D only),Yes,Yes,Yes,162,4,0.512,5,2000,130,100.2,5,196,2014
alcatel,Pop C5,TFT,White,Android,Dual-core 1.3 GHz,Accelerometer| proximity,Yes,Yes,Yes,157,4,0.512,5,1800,100,102.7,4.5,218,2013
alcatel,Pop C3,TFT,Bluish Black| Pure White| Hot Pink,Android,Dual-core 1.3 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,110,4,0.512,5,1300,80,94.3,4,233,2014
alcatel,Pop C1,TFT,Green| Pink,Android,Dual-core 1.0 GHz,Accelerometer,Yes,Yes,Yes,100,4,0.512,2,1300,70,83.7,3.5,165,2014
alcatel,Idol Alpha,LCD,Slate| Soft Gold/Matte| Soft Gold/Brushed| Pink Gold/Brushed,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,117.4,16,1,13,2000,360,68.9,4.7,312,2014
alcatel,Hero,LCD,Black| White,Android,Quad-core 1.5 GHz Cortex-A7,Accelerometer| gyro (optional)| proximity,Yes,Yes,Yes,177.6,8,2,13,3400,370,108.6,6,367,2014
alcatel,Idol S,LCD,Slate| Fresh Rose| Cherry Red,Android,Dual-core 1.2 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,110,4,1,8,2000,160,66,4.7,312,2013
alcatel,Idol Mini,LCD,Cranberry Pink| Silver| Slate,Android,Dual-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,96,4,0.512,5,1700,130,62.3,4.3,228,2013
alcatel,One Touch T10,TFT,Black/Silver,Android,1.0 GHz Cortex-A8,Accelerometer,Yes,Yes,No,340,4,1,NA,3000,130,255.1,7,133,2013
alcatel,One Touch Pixi,TFT,White| Night Sky,Android,1.0 GHz,Accelerometer,Yes,Yes,No,118,NA,0.256,2,1300,50,87.4,3.5,165,2013
alcatel,Idol X,LCD,Blue| Black| Red| Yellow,Android,Quad-core 1.5 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,130,8,2,13.1,2000,370,65.4,5,441,2013
alcatel,One Touch Fire,TFT,Mozilla Orange| Apple Green| Pure White,Firefox,1.0 GHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,108,NA,0.256,3.15,1400,120,87.4,3.5,165,2013
alcatel,One Touch Star,AMOLED,Black| White| Pink,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,0.512,5,1500,220,69.5,4,233,2013
alcatel,One Touch Scribe Easy,TFT,Flash Red| Flash Yellow| Black and Flash Blue,Android,Dual-core 1.2 GHz Cortex-A5,Accelerometer| proximity| compass,Yes,Yes,Yes,163,4,0.512,5,2500,170,109.9,5,187,2013
alcatel,One Touch Evo 7,TFT,Twilight Blue| Black| Vermillion,Android,1.0 GHz,NA,Yes,No,Yes,390,4,1,NA,NA,100,266.8,7,170,2013
alcatel,One Touch Evo 7 HD,LCD,Black| White,Android,Dual-core 1.6 GHz,NA,Yes,No,Yes,350,4,1,3,NA,140,236.4,7,216,2013
alcatel,One Touch Tab 8 HD,LCD,Black,Android,Dual-core 1.6 GHz,NA,Yes,Yes,Yes,400,8,1,2,NA,140,295.5,8,160,2013
alcatel,One Touch Tab 7,TFT,Black,Android,1.0 GHz Cortex-A9,NA,Yes,Yes,No,350,4,1,NA,3240,100,221.6,7,170,2013
alcatel,One Touch Tab 7 HD,LCD,Black,Android,Dual-core 1.6 GHz Cortex-A9,NA,Yes,Yes,Yes,350,8,1,2,3300,110,217.3,7,216,2013
alcatel,One Touch Idol Ultra,AMOLED,Black| Red| Yellow| Green| Turquoise,Android,Dual-core 1.2 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,No,Yes,115,16,1,8,1800,270,59.8,4.65,316,2013
alcatel,One Touch Idol,LCD,Silver| Slate| Pink| Red| Yellow,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,109,4,1,8,1800,230,70.9,4.66,236,2013
alcatel,One Touch T'Pop,TFT,Bluish Black| Pure White| Flash Red| Hot Pink| Turquoise| Apple Green| Tangerine,Android,1.0 GHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,118,NA,0.256,2,1400,100,87.4,3.5,165,2013
alcatel,One Touch S'Pop,TFT,NA,Android,1.0 GHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,122,4,0.512,3.15,1400,100,85.9,3.5,165,2013
alcatel,One Touch M'Pop,TFT,Black| Aubergine| Cherry Red| Ocean Blue| Slate| Hot Pink| Tangerine| Turquoise| Apple Green| Pure White,Android,1.0 GHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,136.5,4,0.512,5,1400,140,91.8,4,233,2013
alcatel,One Touch X'Pop,TFT,Black| Aubergine| Cherry Red| Ocean Blue| Slate| Hot Pink| Tangerine| Turquoise| Apple Green| Pure White,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,139,4,0.512,5,1800,150,97.1,4.5,245,2013
alcatel,One Touch Scribe HD-LTE,LCD,Reddish Black,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,135,4,1,8,2500,350,94,5,294,2013
alcatel,One Touch Scribe X,TFT,White Devil| Black Devil| Twilight Blue| Carpet| Anodized Bluish Black| Anodized Cranberry Pink| White Carbon| Black Carbon,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,1,12,2500,620,91.8,5,441,2013
alcatel,One Touch Scribe HD,LCD,Pure White| Black| Flash Red| Flash Yellow,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,135,4,1,8,2500,220,91.8,5,294,2013
alcatel,OT-983,TFT,Black| Cherry red,Android,1.0 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,136,NA,0.512,3.15,1300,50,87.3,3.5,165,2012
alcatel,OT-997D,TFT,Black| White,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,143,4,1,8,1800,280,97.1,4.3,217,2012
alcatel,OT-997,TFT,Ardesia| White| Dark Red| Orange,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,143,4,1,8,1800,250,97.1,4.3,217,2012
alcatel,OT-978,TFT,Black,Android,NA,Accelerometer| proximity,Yes,Yes,Yes,144.5,NA,NA,3.15,NA,210,91.8,4,233,NA
alcatel,OT-988 Shockwave,TFT,Black,Android,800 MHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,155,1,0.512,3.15,1400,380,108.4,3.5,165,2012
alcatel,OT-993,TFT,Black| White| Aubergine,Android,1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,150,3,NA,5,1500,150,90.6,4,233,2012
alcatel,OT-903,TFT,Black| Pure White| Fuschia| Cherry Red,Android,650 MHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,114,NA,NA,2,1300,50,79.2,2.8,143,2012
alcatel,OT-986,LCD,Black,Android,Dual-core 1.5 GHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,NA,8,1,5,1800,250,89.2,4.5,326,2012
alcatel,OT-991,TFT,Black| White,Android,800 MHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,131.3,NA,NA,3.15,1500,130,89.6,4,144,2012
alcatel,OT-916,TFT,Black| White,Android,650 MHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,126,NA,NA,3.15,1500,120,87.9,2.6,NA,2012
alcatel,OT-720,TFT,Black| Pure white| Lilac,Other,104 MHz,NA,Yes,Yes,No,93,NA,NA,2,1000,60,72.4,2.8,143,2012
alcatel,OT-985,TFT,Black| White| Cherry red,Android,650 MHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,136,NA,0.256,3.15,1300,110,89.6,3.5,165,2012
alcatel,OT-995,TFT,Black| Spicy Red| Fuchsia| Pure White| Black White,Android,1.4 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,124,2,0.512,5,1500,220,85.3,4.3,217,2012
alcatel,OT-990,TFT,Bluish black| Auberguine| Spicy red,Android,600 MHz,Accelerometer| proximity| compass,Yes,Yes,Yes,144,NA,NA,5,1300,110,88,3.5,165,2011
alcatel,OT-908,TFT,Mystery pink| Bluish black| Spicy red,Android,600 MHz,Accelerometer| proximity| compass,Yes,Yes,Yes,120,NA,NA,2,1300,80,78.3,2.8,143,2011
alcatel,OT-918,TFT,Black| Aubergine| Cherry Red| Pure White,Android,650 MHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,123,NA,0.256,3.15,1300,100,79.4,3.2,180,2011
alcatel,OT-918D,TFT,Black,Android,650 MHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,123,NA,0.256,3.15,1300,130,79.4,3.2,180,2011
alcatel,OT-890,TFT,Steel Grey| Fuchsia| Electric orange,Android,420 MHz,Accelerometer| compass,Yes,Yes,Yes,100.7,NA,NA,2,1000,80,80.4,2.8,143,2011
alcatel,OT-710,TFT,Black| White| Cherry Red| Metallic Blue,Other,NA,NA,Yes,Yes,No,85,NA,NA,2,850,50,77.9,2.83,141,NA
alcatel,OT-806,TFT,Black| Indigo Grey & Bronze,Other,NA,NA,Yes,Yes,No,105,NA,NA,2,850,150,85.3,2.8,143,NA
Allview,X4 Soul,LCD,Black,Android,Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,167.5,64,4,13,3000,420,87.2,5.5,401,2017
Allview,X3 Soul Pro,AMOLED,Gold| Silver,Android,Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Fingerprint (front-mounted)| accelerometer| proximity| compass,Yes,Yes,Yes,144,64,4,16,3000,450,80.9,5.5,401,2016
Allview,P8 Energy Pro,AMOLED,Gold/Silver,Android,Octa-core 1.3 GHz Cortex-A53,Fingerprint (front-mounted)| accelerometer| proximity| compass,Yes,Yes,Yes,209.8,64,3,13,5020,420,109.7,6,367,2016
Allview,X3 Soul,AMOLED,Black| Gold,Android,Octa-core 1.3 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,147.6,32,3,13,3150,300,78.2,5.5,267,2016
Allview,X2 Soul Style + Platinum,LCD,Silver,Android,Quad-core 1.3 GHz Cortex-A53,Accelerometer| proximity,Yes,Yes,Yes,128,16,3,13,2350,200,71,5,294,2015
Allview,X2 Soul Style,LCD,Silver,Android,Quad-core 1.3 GHz Cortex-A53,Accelerometer| proximity,Yes,Yes,Yes,128,16,2,13,2350,180,71,5,294,2015
Allview,X2 Soul Lite,LCD,Black| white,Android,Quad-core 1.3 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,137,16,1,8,2400,160,80.4,5,294,2015
Allview,V2 Viper X+,AMOLED,Dark blue| Golden pearl,Android,Octa-core 1.3 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,155.3,16,3,13,3150,300,85.4,5.5,267,2015
Allview,V2 Viper X,AMOLED,Dark blue| Golden pearl,Android,Octa-core 1.3 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,155.3,16,1,13,3150,250,85.4,5.5,267,2015
Allview,V2 Viper,AMOLED,Blue| white,Android,Quad-core 1.3 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,143,16,1,8,2000,200,72.6,4.7,312,2015
Allview,V2 Viper i,LCD,Black| white,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,153,16,1,5,2000,120,91.8,5,294,2015
Allview,P8 Energy mini,LCD,White| Gray| Gold,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,200,16,2,8,4000,170,91.8,5,294,2016
Allview,P5 Pro,LCD,Black,Android,Quad-core 1.0 GHz Cortex-A53,Accelerometer| proximity,Yes,Yes,Yes,118.5,8,1,5,1700,130,85.5,4.5,218,2016
Allview,P6 Pro,LCD,Black,Android,Quad-core 1.0 GHz Cortex-A53,Accelerometer| proximity,Yes,Yes,Yes,154,8,1,8,3140,100,85.1,5,294,2015
Allview,P8 Energy,AMOLED,Black| White| Brown,Android,Quad-core 1.3 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,212,16,2,13,6000,300,98.2,5.5,267,2015
Allview,P5 Energy,LCD,Black| White,Android,Quad-core 1.0 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,156.5,16,1,5,4000,140,99.5,4.5,218,2015
Allview,E4,LCD,Black| White,Android,Octa-core 1.3 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,130,16,2,13,2100,240,84.9,5,294,2015
Allview,E3 Living,LCD,Black| White,Android,Quad-core 1.0 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,135.5,8,1,8,1850,140,86,4.5,218,2015
Allview,X2 Xtreme,AMOLED,Gold,Android,Octa-core 2.0 GHz Cortex-A53,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,204.4,64,3,24,3500,490,129.1,6,490,2015
Allview,C5 Smiley,TFT,Black| White| Pink| Blue| Yellow| Green| Orange,Android,Dual-core 1.3 GHz Cortex-A7,Accelerometer| compass,Yes,Yes,Yes,118.5,4,0.512,3.15,1400,80,88,4,233,2014
Allview,C6 Quad 4G,LCD,Black| White,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,150,8,1,5,1800,140,87.7,4.5,218,2014
Allview,E2 Living,LCD,Black,Android,Dual-core 1.3 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,119.8,4,0.512,3.15,1350,90,73.3,4,233,2014
Allview,Twin X2,LCD,Black,Android,Octa-core 1.4 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,149.7,8,1,8,1920,230,78.7,5,294,2014
Allview,P7 Seon,LCD,Black,Android,Hexa-core 1.5 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,146.4,8,1,8,2400,230,102.5,5.5,267,2014
Allview,X1 Xtreme Mini,LCD,White| Green,Android,Quad-core 2.15 GHz Krait 400,Accelerometer| proximity| compass,Yes,Yes,Yes,139.2,16,2,16,2200,300,93.1,4.7,469,2014
Allview,X2 Soul Mini,AMOLED,Black| White,Android,Octa-core 1.7 GHz Cortex-A7,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,97,16,1,8,2050,230,49,4.8,306,2014
Allview,Impera M,TFT,Black,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,110,4,0.512,5,1420,90,78.1,4,233,2014
Allview,Impera S,LCD,Black,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,156.2,8,1,8,2000,170,91.9,5,294,2014
Allview,Impera i,LCD,Black,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,98.9,8,1,8,1750,160,65.7,4.7,312,2014
Allview,A6 Quad,LCD,Black| White| Red,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,118.7,4,0.512,5,1500,130,87.2,4,233,2014
Allview,X2 Soul,AMOLED,Black| white,Android,Octa-core 1.7 GHz Cortex-A7,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,129,16,2,13,2300,340,57,5,441,2014
Allview,P7 Xtreme,LCD,Black| White,Android,Octa-core 1.7 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,143.1,16,1,13,2200,290,78.7,4.7,312,2014
Allview,X1 Xtreme,LCD,Black,Android,Quad-core 2.15 GHz Krait 400,Accelerometer| proximity| compass,Yes,Yes,Yes,150.5,32,3,16,2500,470,109.6,5.5,401,2014
Allview,V1 Viper S,LCD,Black,Android,Quad-core 1.4 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,143.5,16,2,13,2500,310,92,5,294,2014
Allview,Viva Q7 Life,TFT,White| Black,Android,Quad-core 1.0 GHz Cortex-A7,Accelerometer,Yes,Yes,NA,402,8,1,NA,3000,90,176.1,7,170,2013
Allview,City Life,TFT,White| Black,Android,Dual-core 1.5 GHz Cortex-A9,Accelerometer,Yes,Yes,NA,282,8,0.512,NA,3000,70,185.5,7,170,2013
Allview,2 Speed Quad,TFT,White| Black,Android,Quad-core 1.0 GHz Cortex-A7,Accelerometer,Yes,Yes,NA,472.4,8,1,2,4400,120,298.9,8,160,2013
Allview,City+,LCD,White| Black,Android,Dual-core 1.5 GHz Cortex-A9,Accelerometer,Yes,Yes,NA,289,8,0.512,NA,3000,80,185.5,7,170,2013
Allview,Viva H8,LCD,Black,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,374,8,1,5,4000,190,214.4,7.9,162,2013
Allview,Viva Q8,LCD,White| Black,Android,Quad-core 1.0 GHz Cortex-A7,Accelerometer,Yes,Yes,NA,357,8,1,5,4000,150,208.5,7.9,162,2013
Allview,P6 Quad Plus,TFT,Black,Android,Quad-core 1.5 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,131.9,4,1,8,2100,220,81.3,4.65,316,2014
Allview,A5 Quad,TFT,Black| White,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,0.512,5,1700,130,95.8,4.3,217,2014
Allview,P5 Symbol,TFT,Black,Android,Dual-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,NA,4,0.512,5,1700,160,103.9,4.63,212,2013
Allview,X1 Soul Mini,LCD,Black,Android,Quad-core 1.5 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,147.7,16,1,8,3000,270,76.4,4.5,326,2013
Allview,X1 Soul,LCD,Black,Android,Quad-core 1.5 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,129.4,32,2,13,2000,360,77.9,5,441,2013
Allview,A4 Duo,TFT,Black,Android,Dual-core 1.0 GHz Cotex-A7,Accelerometer| proximity,Yes,Yes,No,NA,NA,0.512,2,1200,80,88.1,3.5,165,2013
Allview,A5 Duo,TFT,Black,Android,Dual-core 1.2 GHz Cotex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,137.7,4,0.512,3.15,1700,100,93.3,4,233,2013
Allview,H2 Qubo,TFT,Black| White,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,142,4,0.512,5,1800,120,89.3,4.5,218,2013
Allview,Viper i V1,LCD,Black| white| yellow| blue| pink,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,143,8,1,8,1800,200,101.8,4.7,234,2014
Allview,Viper V1,LCD,Black| White| Blue,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,124.9,4,1,8,1800,230,74.3,4.7,312,2013
Allview,P5 Qmax,TFT,Black,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,176.9,4,1,8,3000,230,110.6,5.3,208,2013
Allview,Simply S5,TFT,Black| White,Other,0,NA,Yes,Yes,No,NA,NA,NA,2,1280,20,70.3,2.8,143,2013
Allview,A4ALL,TFT,Various,Android,1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,122.7,NA,0.256,2,1500,70,87,3.5,165,2013
Allview,P5 Quad,LCD,Black| White,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,140.7,4,1,8,2100,170,89.6,4.5,245,2013
Allview,P6 Stony,AMOLED,Black,Android,Dual-core 1.0 GHz Cotex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,131.3,4,1,8,2100,200,78.4,4.65,316,2012
Allview,P4 Duo,AMOLED,Black| White,Android,Dual-core 1.0 GHz Cotex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,118.4,4,0.512,8,1600,180,84.1,4.3,217,2012
Allview,P5 Mini,TFT,Black| White,Android,1.0 GHz Cotex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,162.2,4,0.512,3.15,1700,90,89.6,3.95,146,2012
Allview,P4 AllDro,AMOLED,Black,Android,1.0 GHz Cotex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,118.4,4,0.512,8,1600,200,83.3,4.3,217,2012
Allview,P3 AllDro,TFT,Black| White,Android,670 MHz,Accelerometer| proximity,Yes,Yes,Yes,135.5,NA,0.512,8,1900,100,102.5,4.1,228,2012
Allview,P2 AllDro,TFT,Black,Android,670 MHz,Accelerometer| proximity,Yes,Yes,Yes,124.6,NA,0.256,5,1400,80,90.6,3.5,165,2012
Amazon,Fire HD 8,LCD,Black| Magenta| Blue| Tangerine,Android,Quad-core 1.5 GHz,Accelerometer| gyro,Yes,Yes,No,311,8,1,5,NA,130,210.9,8,189,2015
Amazon,Fire 7,LCD,Black,Android,Quad-core 1.3 GHz,Accelerometer,Yes,Yes,No,313,8,1,2,NA,50,232.8,7,170,2015
Amazon,Fire HDX 8.9 (2014),LCD,Black,Android,Quad-core 2.5 GHz Krait 450,Accelerometer| gyro,Yes,Yes,Yes,375,16,2,8,NA,310,284.7,8.9,339,2014
Amazon,Fire HD 7,LCD,Black| White| Cobalt| Magenta| Citron,Android,Quad-core (2x1.5 GHz & 2x1.2 GHz),Accelerometer| gyro,Yes,Yes,No,337,8,1,2,NA,120,259.1,7,216,2014
Amazon,Fire HD 6,LCD,Black| White| Cobalt| Magenta| Citron,Android,Quad-core (2x1.5 GHz & 2x1.2 GHz),Accelerometer| gyro,Yes,Yes,No,290,8,1,2,NA,90,186.3,6,252,2014
Amazon,Fire Phone,LCD,Black,Android,Quad-core 2.2 GHz Krait 400,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,160,32,2,13,2400,160,82.4,4.7,312,2014
Amazon,Kindle Fire HDX 8.9,LCD,Black,Android,Quad-core 2.2 GHz Krait 400,Accelerometer| gyro,Yes,Yes,Yes,374,16,2,8,NA,280,284.7,8.9,339,2013
Amazon,Kindle Fire HDX,LCD,Black,Android,Quad-core 2.2 GHz Krait 400,Accelerometer| gyro,Yes,Yes,Yes,303,16,2,1.3,NA,170,214.3,7,323,2013
Amazon,Kindle Fire HD (2013),LCD,Black,Android,Dual-core 1.5 GHz,Accelerometer| gyro,Yes,Yes,No,345,8,1,NA,NA,100,259.1,7,216,2013
Amazon,Kindle Fire HD 8.9 LTE,LCD,Black,Android,Dual-core 1.5 GHz Cortex-A9,Accelerometer| gyro| compass,Yes,Yes,Yes,575,32,1,1.3,NA,380,346.4,8.9,254,2012
Amazon,Kindle Fire HD 8.9,LCD,Black,Android,Dual-core 1.5 GHz Cortex-A9,Accelerometer| gyro,Yes,Yes,No,567,16,1,1.3,NA,200,346.4,8.9,254,2012
Amazon,Kindle Fire HD,LCD,Black,Android,Dual-core 1.2 GHz Cortex-A9,Accelerometer| gyro,Yes,Yes,No,395,16,1,1.3,NA,150,272.3,7,216,2012
Amazon,Kindle Fire,LCD,Black,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer,Yes,Yes,No,413,8,0.512,NA,4400,120,259.9,7,170,2011
Apple,iPhone 7 Plus,LCD,Jet Black| Black| Silver| Gold| Rose Gold| Red,iOS,Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Yes,No,Yes,188,32,3,12,2900,900,90,5.5,401,2016
Apple,iPhone 7,LCD,Jet Black| Black| Silver| Gold| Rose Gold| Red,iOS,Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Yes,No,Yes,138,32,2,12,1960,760,65.9,4.7,326,2016
Apple,iPhone SE,LCD,Space Gray| Silver| Gold| Rose Gold,iOS,Dual-core 1.84 GHz Twister,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,113,16,2,12,1624,440,55.1,4,326,2016
Apple,iPhone 6s Plus,LCD,Space Gray| Silver| Gold| Rose Gold,iOS,Dual-core 1.84 GHz Twister,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,192,16,2,12,2750,750,90,5.5,401,2015
Apple,iPhone 6s,LCD,Space Gray| Silver| Gold| Rose Gold,iOS,Dual-core 1.84 GHz Twister,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,143,16,2,12,1715,620,65.9,4.7,326,2015
Apple,iPad mini 4,LCD,Space Gray| Silver| Gold,iOS,Dual-core 1.5 GHz Typhoon,Fingerprint (front-mounted)| accelerometer| gyro| compass| barometer,Yes,Yes,Yes,299,16,2,8,5124,360,167.1,7.9,324,2015
Apple,iPad mini 3,LCD,Space Gray/Black| Silver/White| Gold,iOS,Dual-core 1.3 GHz Cyclone (ARM v8-based),Fingerprint (front-mounted)| accelerometer| gyro| compass,Yes,Yes,Yes,331,16,1,5,6470,400,202,7.9,324,2014
